data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6711336,887,YEM45552,45552,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Habil al Kalb",13.8673,44.6261,1,"Al Wafaq; Yemen Data Project; Khabar News Agency (Yemen)","Local partner-National","On 18 December 2019, pro-Hadi forces and Southern Resistance fighters claimed to have thwarted an attack of pro-Houthi forces on the villages of Markhazah, Habil Al-Kalb and Lakamat Uthman in Hajjar front (Qa'tabah district, Al-Dali governorate), killing and injuring a number of fighters. Unknown reported fatalities coded as 10 and spread across three locations.",3,1578511258,YEM
6712616,104,MMR9393,9393,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Myanmar (2016-)",,1,"PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army",,2,12,"South-Eastern Asia",Myanmar,Shan,Lashio,Lashio,Lashio,22.9359,97.7498,2,VOA,International,"On 18 December 2019, in Shan Khaik village, near Lashio Township, in Shan State, fighting broke out between the Ta'ang National Liberation Army and the Myanmar military.",0,1578511387,MMR
6715688,356,IND68145,68145,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","TNTJ: Tamil Nadu Towheed Jamaath; Muslim Group (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Tiruppur,Tiruppur,Tiruppur,11.1154,77.3545,1,"The Hindu",National,"On December 18, nearly 500 members of the Tamil Nadu Thowheed Jamaath (TNTJ) staged a demonstration in front of the Corporation office in Tiruppur city (Tiruppur, TN), opposing the Citizenship (Amendment) Act, 2019 (CAA). [size=nearly 500]",0,1578514389,IND
6711337,887,YEM45553,45553,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Habil al Ubaydi",13.8865,44.62,1,"Al Sahwa (Yemen); Yemen Data Project","Local partner-National","On 18 December 2019, clashes were reported between pro-Hadi forces and Southern Resistance fighters on one side and pro-Houthi forces on the other in Bab Ghalqa, Al-Fajir, northwest of Al-Fajir, Battar, Habil Al-Ubaydi and Hajar (Qa'tabah and Al-Husha districts, Al-Dali governorate), killing and injuring ""dozens"" of fighters. Unclear reported fatalities coded as half (6) and spread across six locations.",1,1578511258,YEM
6711338,887,YEM45554,45554,"18 December 2019",2019,1,Battles,"Armed clash","Southern Resistance",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Jabal Murays",13.9667,44.6833,2,"Khabar News Agency (Yemen); Yemen Data Project","Local partner-National","On 18 December 2019, fighters of the 2nd Brigade of the Southern Resistance reportedly thwarted an attack of pro-Houthi forces in Waynan mountain of Murays front (Qa'tabah district, Al-Dali governorate), with no report of fatalities nor injuries.",0,1578511258,YEM
6711339,887,YEM45555,45555,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Ad Dali",Qaatabah,,Markhazah,13.8673,44.6345,1,"Khabar News Agency (Yemen); Al Wafaq; Yemen Data Project","Local partner-National","On 18 December 2019, pro-Hadi forces and Southern Resistance fighters claimed to have thwarted an attack of pro-Houthi forces on the villages of Markhazah, Habil Al-Kalb and Lakamat Uthman in Hajjar front (Qa'tabah district, Al-Dali governorate), killing and injuring a number of fighters. Unknown reported fatalities coded as 10 and spread across three locations.",3,1578511258,YEM
6712619,104,MMR9395,9395,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Myanmar (2016-)",,1,"PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army",,2,12,"South-Eastern Asia",Myanmar,Shan,Kyaukme,Namhsan,Namhsan,22.965,97.1615,2,VOA,International,"On 18 December 2019, in Namhsan Township, in Shan State, fighting broke out between the Ta'ang National Liberation Army and the Myanmar military in a location between Ohn Sun village and Lwei Lan Mountain.",0,1578511387,MMR
6716459,760,SYR73568,73568,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Syria (2000-)",,1,,,0,10,"Middle East",Syria,Aleppo,"Jebel Saman",Zarbah,Khalsa,36.0563,37.0531,1,Liveuamap,"Local partner-New media","On 18 December 2019, regime forces shelled Khalsa in Aleppo using artillery fire with neither fatalities nor injuries reported.",0,1578515226,SYR
6711340,887,YEM45556,45556,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Naqil Hajar",13.8666,44.6235,2,"Yemen Data Project; Khabar News Agency (Yemen); Al Wafaq","Local partner-National","On 18 December 2019, pro-Hadi forces and Southern Resistance fighters claimed to have thwarted an attack of pro-Houthi forces on the villages of Markhazah, Habil Al-Kalb and Lakamat Uthman in Hajjar front (Qa'tabah district, Al-Dali governorate), killing and injuring a number of fighters. Unknown reported fatalities coded as 10 and spread across three locations.",4,1578511258,YEM
6713900,180,DRC16267,16267,"18 December 2019",2019,1,Protests,"Protest with intervention","Protesters (Democratic Republic of Congo)","LUCHA: Fight for Change; VM: Veranda Mutsanga",6,"Police Forces of Democratic Republic of Congo (2019-)",,1,16,"Middle Africa","Democratic Republic of Congo",Nord-Kivu,Beni,Beni,Beni,0.4966,29.4654,1,"Radio Okapi",National,"On 18 December 2019, LUCHA and Veranda Mutsanga protested in Beni to request for a reconfiguration of the MONUSCO. Police intervened. [Size=a few].",0,1578512392,COD
6715948,356,IND68141,68141,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"Southern Asia",India,"Andhra Pradesh",Guntur,Amaravati,Rayapudi,16.5477,80.4816,1,"Times of India",National,"On 18 December, farmers held a protest in Rayapudi village (Guntur, Andhra Pradesh) against chief minister YS Jaganmohan Reddy's idea of having three capitals in the State and suggested to focus on the development of Amaravati as the sole capital. [size=no report]",0,1578514390,IND
6711341,887,YEM45557,45557,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Naqil Hajar",13.8666,44.6235,1,"Al Sahwa (Yemen); Yemen Data Project","Local partner-National","On 18 December 2019, clashes were reported between pro-Hadi forces and Southern Resistance fighters on one side and pro-Houthi forces on the other in Bab Ghalqa, Al-Fajir, northwest of Al-Fajir, Battar, Habil Al-Ubaydi and Hajar (Qa'tabah and Al-Husha districts, Al-Dali governorate), killing and injuring ""dozens"" of fighters. Unclear reported fatalities coded as half (6) and spread across six locations.",1,1578511258,YEM
6715437,356,IND68175,68175,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India); Tribal Group (India)",6,,,0,60,"Southern Asia",India,Assam,Tinsukia,Tinsukia,Tinsukia,27.4923,95.3467,1,"Sentinel (India)",Subnational,"On 18 December, the tea tribe students' body, ATTSA, organized a mass rally at Senairam School Boarding Field in Tinsukia town (Assam) in protest against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514389,IND
6711342,887,YEM45558,45558,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2012-)","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Ad Dali",Qaatabah,,Subayra,13.8377,44.5877,1,"Yemen Data Project; Khabar News Agency (Yemen); Al Wafaq","Local partner-National","On 18 December 2019, pro-Hadi forces and Southern Resistance fighters claimed to have fired artillery shells at pro-Houthi forces in Subayra and Al-'Araif areas and in the vicinity of Battar (Qaatabah and Al-Husha districts, Al-Dali governorate), killing and injuring a number of fighters. Unknown reported fatalities coded as 10 and spread across two locations.",5,1578511258,YEM
6711343,887,YEM45559,45559,"18 December 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Yemen)",,3,"Unidentified Armed Group (Yemen)",,3,33,"Middle East",Yemen,Aden,Craiter,,"Aden-Ras Qatam",12.7833,45.044,1,"Yemen Data Project; Crater Sky","Local partner-National","On 18 December 2019, clashes were reported between unidentified gunmen in Craiter district of Aden port city in southwestern Yemen, near Aden Hospital (coded at Ras Qatam), with no report of fatalities nor injuries.",0,1578511258,YEM
6713391,729,SUD13515,13515,"18 December 2019",2019,2,"Violence against civilians",Attack,"Police Forces of Sudan (2019-)",,1,"Civilians (Sudan)",,7,17,"Northern Africa",Sudan,"West Darfur","El Geneina",,Murnei,12.9542,22.8669,1,"Darfur 24",National,"On or around 18 December 2019, police fired upon a vehicle that did not stop at a checkpoint in Murnei (West Darfur state), killing a child in the process.",1,1578512391,SDN
6708528,422,LBN3025,3025,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,South,Saida,,Sidon,33.5599,35.3756,1,"An Nahar",Regional,"On December 18 2019, On day 63 of the anti-government demonstrations, a peaceful march set out from the Intifada Square at the Elia intersection in Sidon City, and continued towards the Government Saray. [size=no report]",0,1578503874,LBN
6709296,300,GRC1347,1347,"18 December 2019",2019,1,Riots,"Violent demonstration","Rioters (Greece)",,5,,,0,50,Europe,Greece,Attica,Athens,"North Athens","Athens-North Athens",38.0465,23.8146,1,"Marousi24; AMNA",Subnational-National,"On 18 December, members of anti-establishment groups demonstrated against the evacuation of the occupied Kouvelos Mansion by the police the previous day. The demonstrators rallied at the local train station and marched to the city hall, where they briefly blocked its entrance, scattering fliers and writing slogans on building walls at the main square. On the way, a group of hooded people broke the windows of a bank branch and wrote slogans on the wall. [size=no report]",0,1578510533,GRC
6711344,887,YEM45562,45562,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces","Operation Restoring Hope",3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ad Durayhimi",14.637,43.0551,1,"Yemen Data Project; Ansar Allah; Al Masirah","Local partner-National","On 18 December 2019, anti-Houthi National Resistance and Saudi-led coalition forces reportedly fired more than 15 artillery shells and machine guns at Durayhimi city western Yemen (south of Hodeidah), with no report of fatalities nor injuries but allegedly damaging several houses.",0,1578511258,YEM
6708273,368,IRQ22567,22567,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Students (Iraq)",6,,,0,60,"Middle East",Iraq,Muthanna,"As Samawah",,"As Samawah",31.3059,45.2799,1,"Al Mirbad",National,"On Dec 18, protesters including students continued their protests in central As Samawah city. [size=no report]",0,1578503874,IRQ
6709297,300,GRC1348,1348,"18 December 2019",2019,1,Riots,"Violent demonstration","Rioters (Greece)",,5,"Police Forces of Greece (2019-) Units for the Reinstatement of Order","Police Forces of Greece (2019-) Special Anti-Terrorism Unit; Lawyers (Greece)",1,15,Europe,Greece,Attica,Athens,"Central Athens","Athens-Central Athens",37.9685,23.7585,1,"To Pontiki; AMNA; Ekathimerini; Greek Reporter",National-International,"On 18 December, MAT riot police joined by EKAM and accompanied by judicial officials evacuated three occupied buildings in Koukaki, Athens, in a large operation that was part of the government's plan for the evacuation of occupied buildings as the deadline given for voluntary departure had expired. In one of the buildings police was attacked from above with stones, sticks, fire-extinguishers and other objects, and they responded with tear gas and stun grenades. 14 people were arrested or detained including a well-known film-maker and his two sons living in the adjacent building, who claim they were handcuffed and beaten when they requested a warrant in order to give police access to their home. Police deny allegations of misconduct. [size=no report]",0,1578510533,GRC
6711345,887,YEM45563,45563,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,1,"National Resistance Forces",,3,13,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ad Durayhimi",14.637,43.0551,2,"Yemen Data Project; Al Amaliqah","Local partner-National","On 18 December 2019, pro-Houthi forces reportedly fired sniper rifles and 12.7mm and PK 7.62mm machine guns at anti-Houthi National Resistance forces east of Durayhimi district in western Yemen (south of Hodeidah Red Sea port city), in addition to 120mm mortar shelling, with no report of fatalities nor injuries.",0,1578511258,YEM
6712625,104,MMR9394,9394,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Myanmar (2016-)",,1,"PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army",,2,12,"South-Eastern Asia",Myanmar,Shan,Kyaukme,Manton,"Man Hsan",23.2591,97.0333,2,VOA,International,"On 18 December 2019, near Man Hsan Village, in Maw Long Village Tract, in Manton Township, in Shan State, fighting broke out between the Ta'ang National Liberation Army and the Myanmar military.",0,1578511387,MMR
6713393,729,SUD13514,13514,"18 December 2019",2019,2,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,"North Darfur","El Fasher",,"El Fasher",13.6264,25.3559,1,"Darfur 24",National,"On 18 or 19 December 2019, demonstrators carried the body of a sheep farmer killed at Abu Sakin to the governor's house at El Fasher (North Darfur state), in protest at insecurity in the area. [size=no report]",0,1578512391,SDN
6714161,800,UGA5771,5771,"18 December 2019",2019,1,Protests,"Protest with intervention","Protesters (Uganda)",,6,"Police Forces of Uganda (1986-)",,1,16,"Eastern Africa",Uganda,Rubanda,Rubanda,"Hamurwa Town Council",Hamurwa,-1.1322,29.9085,2,"URN (Uganda)",National,"On 18 December 2019, residents of Hamurwa sub-county marched from Hamuko to Hamurwa (Rubanda district, coordinates used at geoprec2), in opposition to the very poor quality of the road in the area, and the absence of improvements despite the allocation of money for the road. Police prevented the demonstrators from proceeding, although allowed 11 chairpersons of villages to continue the march. [size=500]",0,1578512393,UGA
6714929,586,PAK55143,55143,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Pakistan)","APML: All Pakistan Muslim League; PTI: Pakistan Tehreek-i-Insaf; NPCIH: National Peace Committee for Interfaith Harmony",6,,,0,60,"Southern Asia",Pakistan,Sindh,"Mirpur Khas","Mirpur Khas","Mirpur Khas",25.5316,69.003,1,"Dawn (Pakistan)",National,"On December 18, activists of PTI, APML, NPCIH, members of minorities and several local groups held rallies in Mirpur Khas city (Mirpur Khas, Sindh) against the verdict of a special court to hand former Pakistan President and military ruler General (retd) Pervez Musharraf death sentence in high treason case. [size=no report]",0,1578514388,PAK
